english_name,indonesian_name,is_dangerous
Potassium Phosphate,Kalium Fosfat,False
Sodium Silicate,Natrium Silicate,False
Butyl Carbonate,Butyl Karbonat,False
Ethyl Chloride Copolymer,Ethyl Klorida Copolymer,False
Isopropyl Carbonate,Isopropyl Karbonat,False
Butyl Stearate,Butyl Stearate,False
Propyl Glycol Oil,Propyl Glycol Minyak,False
Hydroxy Glutamate,Hydroxy Glutamate,False
PPG Chloride,PPG Klorida,False
Hydrogenated Glycol,Hydrogenated Glycol,False
PPG Silicate,PPG Silicate,False
Butyl Phosphate Blend,Butyl Fosfat Blend,False
Hydroxy Oxide,Hydroxy Oksida,False
Hydroxy Silicate,Hydroxy Silicate,False
Acrylate Lactate Oil,Acrylate Lactate Minyak,False
Propyl Phosphate,Propyl Fosfat,False
Potassium Phosphate Blend,Kalium Fosfat Blend,False
Butyl Carbonate Derivative,Butyl Karbonat Derivative,False
Sodium Glycol,Natrium Glycol,False
Butyl Benzoate Solution,Butyl Benzoat Solution,False
Ethyl Palmitate,Ethyl Palmitate,False
Hydroxy Stearate,Hydroxy Stearate,False
Sodium Lactate,Natrium Lactate,False
Calcium Chloride,Kalsium Klorida,False
Ethyl Sulfate,Ethyl Sulfat,False
Potassium Carbonate,Kalium Karbonat,False
Magnesium Chloride,Magnesium Klorida,False
Potassium Glycol,Kalium Glycol,False
Magnesium Lactate,Magnesium Lactate,False
Isopropyl Sulfate Blend,Isopropyl Sulfat Blend,False
Ethyl Palmitate,Ethyl Palmitate,False
Magnesium Glutamate,Magnesium Glutamate,False
PPG Benzoate,PPG Benzoat,False
Acrylate Lactate,Acrylate Lactate,False
Potassium Benzoate,Kalium Benzoat,False
Sodium Citrate Derivative,Natrium Sitrat Derivative,False
Hydroxy Chloride Blend,Hydroxy Klorida Blend,False
Potassium Sulfate,Kalium Sulfat,False
Acrylate Benzoate,Acrylate Benzoat,False
Ethyl Phosphate Extract,Ethyl Fosfat Ekstrak,False
Propyl Silicate,Propyl Silicate,False
Hydroxy Silicate,Hydroxy Silicate,False
Propyl Palmitate,Propyl Palmitate,False
Hydrogenated Lactate,Hydrogenated Lactate,False
Calcium Citrate Extract,Kalsium Sitrat Ekstrak,False
PPG Oxide,PPG Oksida,False
Butyl Benzoate,Butyl Benzoat,False
Potassium Palmitate,Kalium Palmitate,False
PEG Glutamate Extract,PEG Glutamate Ekstrak,False
Butyl Palmitate,Butyl Palmitate,False
Ethyl Lactate,Ethyl Lactate,False
PPG Stearate Copolymer,PPG Stearate Copolymer,False
PEG Carbonate Extract,PEG Karbonat Ekstrak,False
Butyl Citrate,Butyl Sitrat,False
Propyl Sulfate Compound,Propyl Sulfat Compound,False
Potassium Sulfate Complex,Kalium Sulfat Complex,False
Calcium Phosphate,Kalsium Fosfat,False
Calcium Silicate Copolymer,Kalsium Silicate Copolymer,False
Hydroxy Phosphate,Hydroxy Fosfat,False
Hydrogenated Sulfate Copolymer,Hydrogenated Sulfat Copolymer,False
Isopropyl Citrate Solution,Isopropyl Sitrat Solution,False
Poly Sulfate,Poly Sulfat,False
Butyl Glutamate Compound,Butyl Glutamate Compound,False
PEG Palmitate,PEG Palmitate,False
Propyl Chloride,Propyl Klorida,False
Butyl Phosphate,Butyl Fosfat,False
Sodium Silicate,Natrium Silicate,False
Butyl Silicate,Butyl Silicate,False
PEG Phosphate,PEG Fosfat,False
PPG Lactate Copolymer,PPG Lactate Copolymer,False
Hydroxy Laurate,Hydroxy Laurate,False
Butyl Stearate,Butyl Stearate,False
Hydrogenated Oxide,Hydrogenated Oksida,False
PPG Carbonate,PPG Karbonat,False
PPG Chloride Complex,PPG Klorida Complex,False
Ethyl Citrate,Ethyl Sitrat,False
Butyl Citrate Blend,Butyl Sitrat Blend,False
Acrylate Glycol,Acrylate Glycol,False
Potassium Glutamate,Kalium Glutamate,False
PEG Lactate Oil,PEG Lactate Minyak,False
PPG Chloride Copolymer,PPG Klorida Copolymer,False
Butyl Lactate,Butyl Lactate,False
Hydroxy Citrate,Hydroxy Sitrat,False
Hydroxy Palmitate Complex,Hydroxy Palmitate Complex,False
Magnesium Laurate Blend,Magnesium Laurate Blend,False
Calcium Glycol,Kalsium Glycol,False
PPG Oxide Blend,PPG Oksida Blend,False
Acrylate Oxide Blend,Acrylate Oksida Blend,False
Isopropyl Palmitate Copolymer,Isopropyl Palmitate Copolymer,False
Hydroxy Glutamate,Hydroxy Glutamate,False
PEG Chloride Copolymer,PEG Klorida Copolymer,False
Calcium Phosphate,Kalsium Fosfat,False
Isopropyl Oxide,Isopropyl Oksida,False
PPG Palmitate,PPG Palmitate,False
Ethyl Laurate,Ethyl Laurate,False
PPG Citrate Derivative,PPG Sitrat Derivative,False
PEG Chloride,PEG Klorida,False
Hydrogenated Citrate,Hydrogenated Sitrat,False
PPG Laurate,PPG Laurate,False
Potassium Palmitate,Kalium Palmitate,False
PPG Glutamate,PPG Glutamate,False
Acrylate Chloride Solution,Acrylate Klorida Solution,False
Potassium Sulfate,Kalium Sulfat,False
Poly Stearate,Poly Stearate,False
Magnesium Glycol,Magnesium Glycol,False
Acrylate Laurate,Acrylate Laurate,False
Magnesium Benzoate Oil,Magnesium Benzoat Minyak,False
PPG Oxide Compound,PPG Oksida Compound,False
Hydroxy Carbonate,Hydroxy Karbonat,False
Potassium Silicate,Kalium Silicate,False
Calcium Chloride,Kalsium Klorida,False
Acrylate Laurate,Acrylate Laurate,False
Hydroxy Citrate,Hydroxy Sitrat,False
Poly Citrate Derivative,Poly Sitrat Derivative,False
Sodium Citrate Extract,Natrium Sitrat Ekstrak,False
PPG Chloride,PPG Klorida,False
Magnesium Lactate Oil,Magnesium Lactate Minyak,False
Sodium Sulfate Derivative,Natrium Sulfat Derivative,False
Hydrogenated Carbonate Oil,Hydrogenated Karbonat Minyak,False
Butyl Laurate,Butyl Laurate,False
Butyl Palmitate,Butyl Palmitate,False
Isopropyl Palmitate,Isopropyl Palmitate,False
Butyl Sulfate,Butyl Sulfat,False
PPG Citrate Compound,PPG Sitrat Compound,False
PPG Oxide,PPG Oksida,False
Acrylate Carbonate Complex,Acrylate Karbonat Complex,False
Butyl Glycol Solution,Butyl Glycol Solution,False
PEG Oxide,PEG Oksida,False
Ethyl Citrate Oil,Ethyl Sitrat Minyak,False
Sodium Sulfate,Natrium Sulfat,False
Magnesium Silicate,Magnesium Silicate,False
Calcium Glycol,Kalsium Glycol,False
Isopropyl Lactate,Isopropyl Lactate,False
Calcium Carbonate,Kalsium Karbonat,False
Potassium Laurate,Kalium Laurate,False
PPG Silicate,PPG Silicate,False
PEG Glycol,PEG Glycol,False
PEG Oxide,PEG Oksida,False
Hydroxy Chloride,Hydroxy Klorida,False
PPG Palmitate Derivative,PPG Palmitate Derivative,False
Butyl Lactate,Butyl Lactate,False
Isopropyl Sulfate,Isopropyl Sulfat,False
Sodium Silicate,Natrium Silicate,False
Magnesium Laurate Oil,Magnesium Laurate Minyak,False
PEG Glycol,PEG Glycol,False
Potassium Stearate,Kalium Stearate,False
Poly Lactate Oil,Poly Lactate Minyak,False
Poly Glycol Complex,Poly Glycol Complex,False
Calcium Glutamate,Kalsium Glutamate,False
Sodium Carbonate Oil,Natrium Karbonat Minyak,False
Hydrogenated Laurate,Hydrogenated Laurate,False
PEG Oxide,PEG Oksida,False
Calcium Silicate Copolymer,Kalsium Silicate Copolymer,False
Sodium Chloride Derivative,Natrium Klorida Derivative,False
Butyl Carbonate Copolymer,Butyl Karbonat Copolymer,False
Potassium Phosphate,Kalium Fosfat,False
Sodium Sulfate,Natrium Sulfat,False
Propyl Oxide,Propyl Oksida,False
Isopropyl Sulfate,Isopropyl Sulfat,False
Propyl Glycol Oil,Propyl Glycol Minyak,False
Isopropyl Benzoate Complex,Isopropyl Benzoat Complex,False
Ethyl Citrate Extract,Ethyl Sitrat Ekstrak,False
Propyl Oxide,Propyl Oksida,False
PPG Carbonate Extract,PPG Karbonat Ekstrak,False
PPG Silicate,PPG Silicate,False
Sodium Chloride Blend,Natrium Klorida Blend,False
PPG Stearate Oil,PPG Stearate Minyak,False
Potassium Silicate,Kalium Silicate,False
PPG Glycol Oil,PPG Glycol Minyak,False
Isopropyl Carbonate Copolymer,Isopropyl Karbonat Copolymer,False
Acrylate Glutamate Extract,Acrylate Glutamate Ekstrak,False
Hydrogenated Chloride,Hydrogenated Klorida,False
Magnesium Glycol,Magnesium Glycol,False
Butyl Silicate,Butyl Silicate,False
Acrylate Sulfate,Acrylate Sulfat,False
PPG Lactate Derivative,PPG Lactate Derivative,False
Acrylate Chloride,Acrylate Klorida,False
Isopropyl Lactate Copolymer,Isopropyl Lactate Copolymer,False
Calcium Carbonate Solution,Kalsium Karbonat Solution,False
Hydrogenated Glutamate,Hydrogenated Glutamate,False
Calcium Glycol,Kalsium Glycol,False
PEG Sulfate Compound,PEG Sulfat Compound,False
Hydroxy Oxide Solution,Hydroxy Oksida Solution,False
PPG Glutamate,PPG Glutamate,False
Ethyl Benzoate Copolymer,Ethyl Benzoat Copolymer,False
Poly Palmitate,Poly Palmitate,False
Magnesium Phosphate,Magnesium Fosfat,False
Potassium Palmitate,Kalium Palmitate,False
Potassium Carbonate,Kalium Karbonat,False
Potassium Chloride,Kalium Klorida,False
Poly Carbonate Blend,Poly Karbonat Blend,False
PEG Chloride Blend,PEG Klorida Blend,False
Propyl Lactate,Propyl Lactate,False
Hydrogenated Citrate,Hydrogenated Sitrat,False
Ethyl Glycol Complex,Ethyl Glycol Complex,False
Isopropyl Sulfate,Isopropyl Sulfat,False
Hydrogenated Oxide Compound,Hydrogenated Oksida Compound,False
Potassium Citrate,Kalium Sitrat,False
Isopropyl Oxide,Isopropyl Oksida,False
PEG Glycol,PEG Glycol,False
PEG Laurate Derivative,PEG Laurate Derivative,False
Magnesium Palmitate,Magnesium Palmitate,False
Hydrogenated Lactate,Hydrogenated Lactate,False
Hydroxy Citrate,Hydroxy Sitrat,False
Calcium Citrate Complex,Kalsium Sitrat Complex,False
Potassium Stearate Complex,Kalium Stearate Complex,False
Butyl Chloride,Butyl Klorida,False
Sodium Phosphate,Natrium Fosfat,False
PPG Oxide Derivative,PPG Oksida Derivative,False
Propyl Benzoate Solution,Propyl Benzoat Solution,False
Sodium Oxide,Natrium Oksida,False
PPG Benzoate Copolymer,PPG Benzoat Copolymer,False
Ethyl Chloride,Ethyl Klorida,False
PEG Sulfate,PEG Sulfat,False
Ethyl Glycol,Ethyl Glycol,False
Potassium Phosphate,Kalium Fosfat,False
Isopropyl Sulfate Blend,Isopropyl Sulfat Blend,False
Hydroxy Benzoate,Hydroxy Benzoat,False
PPG Oxide Solution,PPG Oksida Solution,False
Hydroxy Oxide,Hydroxy Oksida,False
Hydrogenated Citrate,Hydrogenated Sitrat,False
Acrylate Oxide Complex,Acrylate Oksida Complex,False
Calcium Sulfate,Kalsium Sulfat,False
Ethyl Benzoate,Ethyl Benzoat,False
Poly Glutamate,Poly Glutamate,False
Potassium Glutamate,Kalium Glutamate,False
Propyl Sulfate Extract,Propyl Sulfat Ekstrak,False
Hydrogenated Laurate,Hydrogenated Laurate,False
Propyl Glycol,Propyl Glycol,False
Propyl Lactate,Propyl Lactate,False
Hydrogenated Lactate,Hydrogenated Lactate,False
Isopropyl Citrate Derivative,Isopropyl Sitrat Derivative,False
Acrylate Citrate Complex,Acrylate Sitrat Complex,False
Isopropyl Silicate Complex,Isopropyl Silicate Complex,False
PPG Sulfate,PPG Sulfat,False
PPG Laurate Copolymer,PPG Laurate Copolymer,False
Hydroxy Palmitate,Hydroxy Palmitate,False
Butyl Stearate,Butyl Stearate,False
Isopropyl Laurate Oil,Isopropyl Laurate Minyak,False
Ethyl Sulfate,Ethyl Sulfat,False
Potassium Palmitate,Kalium Palmitate,False
Magnesium Laurate,Magnesium Laurate,False
Sodium Silicate,Natrium Silicate,False
PEG Silicate,PEG Silicate,False
Hydroxy Palmitate,Hydroxy Palmitate,False
Calcium Lactate,Kalsium Lactate,False
Hydroxy Sulfate,Hydroxy Sulfat,False
PEG Lactate,PEG Lactate,False
Calcium Silicate Derivative,Kalsium Silicate Derivative,False
Acrylate Oxide Compound,Acrylate Oksida Compound,False
Magnesium Sulfate Compound,Magnesium Sulfat Compound,False
Potassium Citrate Derivative,Kalium Sitrat Derivative,False
Ethyl Stearate Blend,Ethyl Stearate Blend,False
Propyl Glutamate,Propyl Glutamate,False
Magnesium Laurate Derivative,Magnesium Laurate Derivative,False
Acrylate Laurate Compound,Acrylate Laurate Compound,False
Calcium Oxide Complex,Kalsium Oksida Complex,False
Hydroxy Stearate,Hydroxy Stearate,False
Poly Sulfate Compound,Poly Sulfat Compound,False
Magnesium Silicate Compound,Magnesium Silicate Compound,False
Isopropyl Glycol,Isopropyl Glycol,False
Isopropyl Stearate,Isopropyl Stearate,False
Propyl Lactate,Propyl Lactate,False
Calcium Palmitate,Kalsium Palmitate,False
Poly Glycol,Poly Glycol,False
Isopropyl Stearate,Isopropyl Stearate,False
Propyl Oxide,Propyl Oksida,False
Magnesium Lactate,Magnesium Lactate,False
Butyl Phosphate,Butyl Fosfat,False
Potassium Stearate Compound,Kalium Stearate Compound,False
Potassium Stearate Derivative,Kalium Stearate Derivative,False
Ethyl Citrate,Ethyl Sitrat,False
Magnesium Laurate,Magnesium Laurate,False
Acrylate Sulfate Complex,Acrylate Sulfat Complex,False
Acrylate Laurate Oil,Acrylate Laurate Minyak,False
Ethyl Benzoate,Ethyl Benzoat,False
Magnesium Chloride,Magnesium Klorida,False
Propyl Lactate,Propyl Lactate,False
PPG Glycol Copolymer,PPG Glycol Copolymer,False
Isopropyl Stearate Derivative,Isopropyl Stearate Derivative,False
Hydroxy Phosphate,Hydroxy Fosfat,False
PEG Glutamate,PEG Glutamate,False
Butyl Phosphate Copolymer,Butyl Fosfat Copolymer,False
Potassium Palmitate,Kalium Palmitate,False
Potassium Oxide,Kalium Oksida,False
Butyl Laurate,Butyl Laurate,False
Calcium Oxide Derivative,Kalsium Oksida Derivative,False
Sodium Carbonate,Natrium Karbonat,False
Isopropyl Oxide Blend,Isopropyl Oksida Blend,False
Calcium Silicate Solution,Kalsium Silicate Solution,False
Potassium Sulfate,Kalium Sulfat,False
Propyl Palmitate,Propyl Palmitate,False
PEG Silicate,PEG Silicate,False
Potassium Laurate Blend,Kalium Laurate Blend,False
PEG Glutamate,PEG Glutamate,False
Hydroxy Chloride,Hydroxy Klorida,False
Sodium Chloride Extract,Natrium Klorida Ekstrak,False
PEG Silicate,PEG Silicate,False
Butyl Citrate Complex,Butyl Sitrat Complex,False
Butyl Glutamate,Butyl Glutamate,False
Poly Oxide Blend,Poly Oksida Blend,False
Ethyl Laurate,Ethyl Laurate,False
Hydrogenated Citrate Derivative,Hydrogenated Sitrat Derivative,False
Potassium Chloride Complex,Kalium Klorida Complex,False
Isopropyl Glycol,Isopropyl Glycol,False
PPG Stearate Solution,PPG Stearate Solution,False
Hydroxy Citrate Derivative,Hydroxy Sitrat Derivative,False
Potassium Benzoate,Kalium Benzoat,False
Hydrogenated Stearate Copolymer,Hydrogenated Stearate Copolymer,False
Hydrogenated Glycol,Hydrogenated Glycol,False
PPG Stearate,PPG Stearate,False
Potassium Lactate Extract,Kalium Lactate Ekstrak,False
Butyl Benzoate,Butyl Benzoat,False
PEG Chloride,PEG Klorida,False
Calcium Palmitate,Kalsium Palmitate,False
Acrylate Silicate,Acrylate Silicate,False
Potassium Phosphate,Kalium Fosfat,False
Ethyl Palmitate,Ethyl Palmitate,False
Hydroxy Oxide Solution,Hydroxy Oksida Solution,False
Potassium Oxide,Kalium Oksida,False
Ethyl Benzoate,Ethyl Benzoat,False
Poly Citrate,Poly Sitrat,False
Hydroxy Palmitate,Hydroxy Palmitate,False
Hydroxy Oxide Oil,Hydroxy Oksida Minyak,False
Calcium Oxide,Kalsium Oksida,False
Propyl Oxide Solution,Propyl Oksida Solution,False
Hydrogenated Chloride,Hydrogenated Klorida,False
PEG Lactate,PEG Lactate,False
Hydroxy Chloride Compound,Hydroxy Klorida Compound,False
PEG Silicate Extract,PEG Silicate Ekstrak,False
PEG Glutamate,PEG Glutamate,False
Butyl Carbonate,Butyl Karbonat,False
Ethyl Glutamate,Ethyl Glutamate,False
Butyl Stearate,Butyl Stearate,False
Isopropyl Oxide,Isopropyl Oksida,False
Propyl Silicate Compound,Propyl Silicate Compound,False
Sodium Carbonate,Natrium Karbonat,False
PEG Glutamate,PEG Glutamate,False
Hydrogenated Lactate,Hydrogenated Lactate,False
Isopropyl Silicate Complex,Isopropyl Silicate Complex,False
Calcium Chloride,Kalsium Klorida,False
Acrylate Glycol,Acrylate Glycol,False
Calcium Sulfate Solution,Kalsium Sulfat Solution,False
Isopropyl Citrate,Isopropyl Sitrat,False
Isopropyl Chloride Oil,Isopropyl Klorida Minyak,False
Potassium Glycol Blend,Kalium Glycol Blend,False
Poly Oxide Oil,Poly Oksida Minyak,False
PEG Stearate,PEG Stearate,False
Isopropyl Benzoate Copolymer,Isopropyl Benzoat Copolymer,False
Butyl Laurate Extract,Butyl Laurate Ekstrak,False
Potassium Silicate Solution,Kalium Silicate Solution,False
Isopropyl Oxide Oil,Isopropyl Oksida Minyak,False
Hydroxy Carbonate,Hydroxy Karbonat,False
PPG Phosphate Compound,PPG Fosfat Compound,False
Calcium Citrate Extract,Kalsium Sitrat Ekstrak,False
Butyl Stearate,Butyl Stearate,False
Hydrogenated Glutamate,Hydrogenated Glutamate,False
Sodium Sulfate,Natrium Sulfat,False
Propyl Chloride Complex,Propyl Klorida Complex,False
Hydroxy Stearate Solution,Hydroxy Stearate Solution,False
Sodium Glutamate,Natrium Glutamate,False
Butyl Chloride Complex,Butyl Klorida Complex,False
Hydroxy Sulfate Oil,Hydroxy Sulfat Minyak,False
Calcium Benzoate,Kalsium Benzoat,False
Hydrogenated Laurate,Hydrogenated Laurate,False
PPG Stearate Extract,PPG Stearate Ekstrak,False
Poly Phosphate,Poly Fosfat,False
Magnesium Carbonate,Magnesium Karbonat,False
Butyl Sulfate,Butyl Sulfat,False
Butyl Laurate Blend,Butyl Laurate Blend,False
Ethyl Laurate,Ethyl Laurate,False
Acrylate Benzoate Compound,Acrylate Benzoat Compound,False
Butyl Phosphate,Butyl Fosfat,False
PEG Sulfate Oil,PEG Sulfat Minyak,False
Acrylate Sulfate Extract,Acrylate Sulfat Ekstrak,False
Butyl Glycol,Butyl Glycol,False
Hydroxy Glycol,Hydroxy Glycol,False
Sodium Glutamate,Natrium Glutamate,False
Potassium Oxide,Kalium Oksida,False
Propyl Glycol Oil,Propyl Glycol Minyak,False
Hydroxy Stearate,Hydroxy Stearate,False
Poly Lactate Extract,Poly Lactate Ekstrak,False
Acrylate Stearate,Acrylate Stearate,False
Hydroxy Laurate,Hydroxy Laurate,False
Isopropyl Laurate Solution,Isopropyl Laurate Solution,False
PEG Glutamate,PEG Glutamate,False
PEG Phosphate Copolymer,PEG Fosfat Copolymer,False
PEG Sulfate Solution,PEG Sulfat Solution,False
PEG Benzoate,PEG Benzoat,False
Ethyl Glycol,Ethyl Glycol,False
Hydroxy Benzoate,Hydroxy Benzoat,False
PEG Glycol,PEG Glycol,False
PPG Phosphate,PPG Fosfat,False
Butyl Chloride Solution,Butyl Klorida Solution,False
Butyl Laurate,Butyl Laurate,False
Hydrogenated Chloride,Hydrogenated Klorida,False
Sodium Glutamate,Natrium Glutamate,False
Butyl Glycol,Butyl Glycol,False
Ethyl Palmitate,Ethyl Palmitate,False
Acrylate Palmitate Derivative,Acrylate Palmitate Derivative,False
Hydrogenated Glycol,Hydrogenated Glycol,False
Butyl Silicate,Butyl Silicate,False
Acrylate Silicate Oil,Acrylate Silicate Minyak,False
Calcium Phosphate Compound,Kalsium Fosfat Compound,False
Ethyl Stearate,Ethyl Stearate,False
Calcium Glutamate Oil,Kalsium Glutamate Minyak,False
Propyl Silicate Solution,Propyl Silicate Solution,False
PEG Chloride,PEG Klorida,False
Isopropyl Lactate,Isopropyl Lactate,False
Ethyl Silicate,Ethyl Silicate,False
PEG Benzoate Copolymer,PEG Benzoat Copolymer,False
Propyl Palmitate,Propyl Palmitate,False
Butyl Chloride,Butyl Klorida,False
Ethyl Phosphate Complex,Ethyl Fosfat Complex,False
Potassium Lactate,Kalium Lactate,False
Magnesium Glycol,Magnesium Glycol,False
Potassium Carbonate Oil,Kalium Karbonat Minyak,False
Butyl Silicate,Butyl Silicate,False
Poly Glycol,Poly Glycol,False
Sodium Phosphate Oil,Natrium Fosfat Minyak,False
Acrylate Stearate,Acrylate Stearate,False
PPG Glycol Derivative,PPG Glycol Derivative,False
Propyl Sulfate,Propyl Sulfat,False
Butyl Carbonate,Butyl Karbonat,False
Poly Lactate,Poly Lactate,False
Magnesium Citrate Blend,Magnesium Sitrat Blend,False
Butyl Citrate,Butyl Sitrat,False
Butyl Stearate,Butyl Stearate,False
Poly Carbonate,Poly Karbonat,False
PPG Oxide Blend,PPG Oksida Blend,False
Ethyl Palmitate,Ethyl Palmitate,False
Hydrogenated Citrate,Hydrogenated Sitrat,False
Butyl Chloride,Butyl Klorida,False
Propyl Stearate,Propyl Stearate,False
Calcium Laurate Copolymer,Kalsium Laurate Copolymer,False
Butyl Glutamate,Butyl Glutamate,False
Ethyl Citrate Solution,Ethyl Sitrat Solution,False
Butyl Carbonate,Butyl Karbonat,False
Propyl Phosphate,Propyl Fosfat,False
Ethyl Stearate Copolymer,Ethyl Stearate Copolymer,False
Magnesium Stearate,Magnesium Stearate,False
Propyl Chloride,Propyl Klorida,False
Magnesium Glycol,Magnesium Glycol,False
Isopropyl Oxide,Isopropyl Oksida,False
Isopropyl Citrate Complex,Isopropyl Sitrat Complex,False
Isopropyl Silicate,Isopropyl Silicate,False
Isopropyl Chloride Extract,Isopropyl Klorida Ekstrak,False
Isopropyl Palmitate,Isopropyl Palmitate,False
Acrylate Silicate,Acrylate Silicate,False
Sodium Sulfate,Natrium Sulfat,False
Hydroxy Stearate Blend,Hydroxy Stearate Blend,False
Propyl Glutamate,Propyl Glutamate,False
PEG Chloride Complex,PEG Klorida Complex,False
Hydroxy Glutamate,Hydroxy Glutamate,False
Magnesium Oxide,Magnesium Oksida,False
Isopropyl Sulfate,Isopropyl Sulfat,False
PPG Palmitate,PPG Palmitate,False
Sodium Laurate,Natrium Laurate,False
PPG Laurate Blend,PPG Laurate Blend,False
PPG Palmitate Derivative,PPG Palmitate Derivative,False
Sodium Glutamate,Natrium Glutamate,False
PEG Stearate,PEG Stearate,False
Acrylate Palmitate Solution,Acrylate Palmitate Solution,False
Poly Silicate,Poly Silicate,False
